LOCATION,Country,SECTOR,Sector / Industry,RESTYPE,Type of restriction,SERIES,Series2,TIME,Year,Value,Flag Codes,Flags
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,36,Other finance,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2010,2010,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2011,2011,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2012,2012,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,37,Business services,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2010,2010,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2011,2011,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2012,2012,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,38,Legal,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2010,2010,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2011,2011,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2012,2012,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,39,Accounting & audit,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2010,2010,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2011,2011,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2012,2012,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,40,Architectural,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2010,2010,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2011,2011,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2012,2012,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2013,2013,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2014,2014,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2015,2015,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2016,2016,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2017,2017,0.05,,
PER,Peru,41,Engineering,V,All types of restrictions,INDEX,Index total,2018,2018,0.05,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
PER,Peru,42,Real estate investment,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2010,2010,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2011,2011,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2012,2012,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2013,2013,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2014,2014,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2015,2015,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2016,2016,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2017,2017,0.077,,
PER,Peru,43,Total FDI Index,V,All types of restrictions,INDEX,Index total,2018,2018,0.077,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,1,Primary,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,2,Agriculture & Forestry,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,3,Agriculture,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,4,Forestry,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,5,Fisheries,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,6,Mining & Quarrying (incl. Oil extr.),V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,7,Secondary,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,8,Manufacturing,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,9,Food and other,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,10,Oil ref. & Chemicals,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,11,"Metals, machinery and other minerals",V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,12,"Electric, Electronics and other instruments",V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,13,Transport equipment,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2011,2011,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2012,2012,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2013,2013,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2014,2014,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2015,2015,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2016,2016,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2017,2017,0,,
ROU,Romania,14,Electricity,V,All types of restrictions,INDEX,Index total,2018,2018,0,,
ROU,Romania,15,Electricity generation,V,All types of restrictions,INDEX,Index total,2010,2010,0,,
